id,prompt,sample_idx,pred,method,end_kind,ntok
test-0924,A,1,2002.0,final_answer,clean_final,620
test-0924,A,2,2003.0,final_answer,clean_final,774
test-0925,A,0,135.0,final_answer,clean_final,654
test-0925,A,1,189.0,final_answer,clean_final,841
test-0925,A,2,189.0,final_answer,clean_final,1240
test-0926,A,0,8.0,final_answer,clean_final,558
test-0926,A,1,16.0,final_answer,clean_final,228
test-0926,A,2,49.0,final_answer,clean_final,262
test-0927,A,0,90.0,final_answer,clean_final,520
test-0927,A,1,45.0,final_answer,clean_final,527
test-0927,A,2,120.0,final_answer,clean_final,567
test-0928,A,0,1024.0,final_answer,clean_final,1295
test-0928,A,1,52.0,final_answer,clean_final,1095
test-0928,A,2,52.0,final_answer,clean_final,949
test-0929,A,0,12.0,final_answer,clean_final,265
test-0929,A,1,12.0,final_answer,clean_final,227
test-0929,A,2,12.0,final_answer,clean_final,267
test-0930,A,0,1.0,final_answer,clean_final,479
test-0930,A,1,1.0,final_answer,clean_final,481
test-0930,A,2,5.0,final_answer,clean_final,637
test-0931,A,0,-8.0,last_number,ends_digit,1536
test-0931,A,1,8.0,last_number,mid_cut,1536
test-0931,A,2,16.0,boxed,mid_cut,1341
test-0932,A,0,12.0,final_answer,clean_final,151
test-0932,A,1,12.0,final_answer,clean_final,188
test-0932,A,2,12.0,final_answer,clean_final,172
test-0933,A,0,12.0,final_answer,clean_final,191
test-0933,A,1,12.0,final_answer,clean_final,155
test-0933,A,2,12.0,final_answer,clean_final,147
test-0934,A,0,6.0,final_answer,clean_final,874
test-0934,A,1,6.0,final_answer,clean_final,879
test-0934,A,2,12.0,final_answer,clean_final,624
test-0935,A,0,8000.0,final_answer,clean_final,184
test-0935,A,1,8000.0,final_answer,clean_final,214
test-0935,A,2,8000.0,final_answer,clean_final,201
test-0936,A,0,52.0,final_answer,clean_final,219
test-0936,A,1,52.0,final_answer,clean_final,222
test-0936,A,2,52.0,final_answer,clean_final,150
test-0937,A,0,1305.0,boxed,mid_cut,1068
test-0937,A,1,53.0,final_answer,clean_final,679
test-0937,A,2,2219.0,final_answer,clean_final,726
test-0938,A,0,12.0,final_answer,clean_final,243
test-0938,A,1,12.0,final_answer,clean_final,221
test-0938,A,2,18.0,final_answer,clean_final,383
test-0939,A,0,240.0,final_answer,clean_final,202
test-0939,A,1,240.0,final_answer,clean_final,175
test-0939,A,2,240.0,final_answer,clean_final,204
test-0940,A,0,14.0,final_answer,clean_final,146
test-0940,A,1,14.0,final_answer,clean_final,187
test-0940,A,2,14.0,final_answer,clean_final,214
test-0941,A,0,3.0,final_answer,clean_final,354
test-0941,A,1,3.0,final_answer,clean_final,685
test-0941,A,2,3.0,final_answer,clean_final,344
test-0942,A,0,35184372088831.0,final_answer,clean_final,446
test-0942,A,1,1023.0,final_answer,clean_final,443
test-0942,A,2,1024.0,final_answer,clean_final,269
test-0943,A,0,17.0,final_answer,clean_final,336
test-0943,A,1,17.0,final_answer,clean_final,453
test-0943,A,2,17.0,final_answer,clean_final,123
test-0944,A,0,22.0,final_answer,clean_final,688
test-0944,A,1,45.0,final_answer,clean_final,850
test-0944,A,2,231.0,final_answer,clean_final,925
test-0945,A,0,10.0,final_answer,clean_final,308
test-0945,A,1,10.0,final_answer,clean_final,283
test-0945,A,2,10.0,final_answer,clean_final,319
test-0946,A,0,5.0,final_answer,clean_final,410
test-0946,A,1,3.0,final_answer,clean_final,537
test-0946,A,2,0.0,final_answer,clean_final,325
test-0947,A,0,9.0,last_number,ends_digit,1536
test-0947,A,1,1.0,final_answer,clean_final,701
test-0947,A,2,26.0,answer_is,mid_cut,899
test-0948,A,0,12.0,final_answer,clean_final,202
test-0948,A,1,12.0,final_answer,clean_final,190
test-0948,A,2,12.0,final_answer,clean_final,204
test-0949,A,0,0.0,last_number,mid_cut,1536
test-0949,A,1,80.0,boxed,mid_cut,867
test-0949,A,2,80.0,answer_is,mid_cut,780
test-0950,A,0,2.0,final_answer,clean_final,661
test-0950,A,1,3.0,final_answer,clean_final,629
test-0950,A,2,9972.0,last_number,mid_cut,1536
test-0951,A,0,39.0,final_answer,clean_final,225
test-0951,A,1,63.0,final_answer,clean_final,320
test-0951,A,2,63.0,final_answer,clean_final,273
test-0952,A,0,2009.0,final_answer,clean_final,560
test-0952,A,1,2010.0,boxed,sentence_end,438
test-0952,A,2,2010.0,final_answer,clean_final,580
test-0953,A,0,2001510.0,answer_is,mid_cut,641
test-0953,A,1,2019045.0,boxed,mid_cut,686
test-0953,A,2,4017.0,final_answer,clean_final,632
test-0954,A,0,8.0,final_answer,clean_final,341
test-0954,A,1,96.0,final_answer,clean_final,421
test-0954,A,2,0.0,final_answer,clean_final,149
test-0955,A,0,2.0,final_answer,clean_final,862
test-0955,A,1,3.0,final_answer,clean_final,1046
test-0955,A,2,2.0,final_answer,clean_final,821
test-0956,A,0,4.0,final_answer,clean_final,237
test-0956,A,1,1.0,final_answer,clean_final,192
test-0956,A,2,1.0,final_answer,clean_final,212
test-0957,A,0,48.0,final_answer,clean_final,242
test-0957,A,1,48.0,final_answer,clean_final,254
test-0957,A,2,48.0,final_answer,clean_final,229
test-0958,A,0,0.0,final_answer,clean_final,305
test-0958,A,1,6.0,final_answer,clean_final,187
test-0958,A,2,23.0,final_answer,clean_final,457
test-0959,A,0,859.0,answer_is,mid_cut,937
test-0959,A,1,859.0,answer_is,mid_cut,940
test-0959,A,2,859.0,boxed,mid_cut,857
test-0960,A,0,162.0,final_answer,clean_final,908
test-0960,A,1,30.0,final_answer,clean_final,1034
test-0960,A,2,48.0,final_answer,clean_final,574
test-0961,A,0,4.0,final_answer,clean_final,687
test-0961,A,1,3.0,boxed,mid_cut,718
test-0961,A,2,1.0,final_answer,clean_final,774
test-0962,A,0,26.0,final_answer,clean_final,230
test-0962,A,1,26.0,final_answer,clean_final,272
test-0962,A,2,26.0,final_answer,clean_final,338
test-0963,A,0,660.0,final_answer,clean_final,196
test-0963,A,1,660.0,final_answer,clean_final,216
test-0963,A,2,660.0,final_answer,clean_final,203
test-0964,A,0,41.0,final_answer,clean_final,214
test-0964,A,1,41.0,final_answer,clean_final,226
test-0964,A,2,41.0,final_answer,clean_final,309
test-0965,A,0,264.0,final_answer,clean_final,317
test-0965,A,1,264.0,final_answer,clean_final,327
test-0965,A,2,264.0,final_answer,clean_final,319
test-0966,A,0,908.0,final_answer,clean_final,643
test-0966,A,1,1816.0,final_answer,clean_final,476
test-0966,A,2,1816.0,boxed,mid_cut,647
test-0967,A,0,6.0,final_answer,clean_final,117
test-0967,A,1,6.0,final_answer,clean_final,150
test-0967,A,2,6.0,final_answer,clean_final,183
test-0968,A,0,462.0,final_answer,clean_final,856
test-0968,A,1,3550.0,final_answer,clean_final,899
test-0968,A,2,6163.0,final_answer,clean_final,1195
test-0969,A,0,2003.0,boxed,mid_cut,746
test-0969,A,1,668.0,boxed,mid_cut,1165
test-0969,A,2,667.0,final_answer,clean_final,932
test-0970,A,0,1.0,final_answer,clean_final,1103
test-0970,A,1,1.0,final_answer,clean_final,874
test-0970,A,2,2.0,boxed,mid_cut,809
test-0971,A,0,96.0,final_answer,clean_final,186
test-0971,A,1,96.0,final_answer,clean_final,205
test-0971,A,2,96.0,final_answer,clean_final,216
test-0972,A,0,1.0,final_answer,clean_final,85
test-0972,A,1,1.0,final_answer,clean_final,113
test-0972,A,2,1.0,final_answer,clean_final,67
test-0973,A,0,1980.0,final_answer,clean_final,1073
test-0973,A,1,2737.0,final_answer,clean_final,1167
test-0973,A,2,1147.0,final_answer,clean_final,720
test-0974,A,0,17.0,final_answer,clean_final,679
test-0974,A,1,63.0,final_answer,clean_final,511
test-0974,A,2,58.0,final_answer,clean_final,688
test-0975,A,0,252.0,final_answer,clean_final,417
test-0975,A,1,7844.0,final_answer,clean_final,881
test-0975,A,2,7864.0,final_answer,clean_final,1119
test-0976,A,0,9.0,final_answer,clean_final,427
test-0976,A,1,54.0,final_answer,clean_final,397
test-0976,A,2,,fail,clean_final,484
test-0977,A,0,5.0,final_answer,clean_final,281
test-0977,A,1,5.0,final_answer,clean_final,662
test-0977,A,2,5.0,final_answer,clean_final,224
test-0978,A,0,15.0,final_answer,clean_final,208
test-0978,A,1,15.0,final_answer,clean_final,251
test-0978,A,2,15.0,final_answer,clean_final,254
test-0979,A,0,1001.0,final_answer,clean_final,890
test-0979,A,1,2998.0,final_answer,clean_final,774
test-0979,A,2,988999.0,boxed,sentence_end,1059
test-0980,A,0,4.0,final_answer,clean_final,275
test-0980,A,1,4.0,final_answer,clean_final,313
test-0980,A,2,4.0,final_answer,clean_final,293
test-0981,A,0,44.0,final_answer,clean_final,698
test-0981,A,1,265.0,final_answer,clean_final,672
test-0981,A,2,4.0,final_answer,clean_final,655
test-0982,A,0,17.0,final_answer,clean_final,222
test-0982,A,1,256.0,final_answer,clean_final,656
test-0982,A,2,16.0,final_answer,clean_final,425
test-0983,A,0,3.0,final_answer,clean_final,175
test-0983,A,1,3.0,final_answer,clean_final,207
test-0983,A,2,3.0,final_answer,clean_final,172
test-0984,A,0,15.0,final_answer,clean_final,140
test-0984,A,1,15.0,final_answer,clean_final,205
test-0984,A,2,15.0,final_answer,clean_final,137
test-0985,A,0,6.0,final_answer,clean_final,296
test-0985,A,1,6.0,final_answer,clean_final,380
test-0985,A,2,6.0,final_answer,clean_final,468
test-0986,A,0,48.0,final_answer,clean_final,358
test-0986,A,1,12.0,final_answer,clean_final,797
test-0986,A,2,8.0,final_answer,clean_final,422
test-0987,A,0,4.0,final_answer,clean_final,272
test-0987,A,1,4.0,final_answer,clean_final,389
test-0987,A,2,4.0,final_answer,clean_final,259
test-0988,A,0,24.0,final_answer,clean_final,173
test-0988,A,1,24.0,final_answer,clean_final,290
test-0988,A,2,24.0,final_answer,clean_final,261
test-0989,A,0,5.0,final_answer,clean_final,874
test-0989,A,1,0.0,final_answer,clean_final,968
test-0989,A,2,7598668290.0,last_number,ends_digit,1536
test-0990,A,0,115.0,final_answer,clean_final,236
test-0990,A,1,115.0,final_answer,clean_final,177
test-0990,A,2,115.0,final_answer,clean_final,228
test-0991,A,0,57.0,final_answer,clean_final,188
test-0991,A,1,57.0,final_answer,clean_final,285
test-0991,A,2,57.0,final_answer,clean_final,172
test-0992,A,0,103.0,boxed,mid_cut,492
test-0992,A,1,103.0,boxed,mid_cut,602
test-0992,A,2,103.0,final_answer,clean_final,552
test-0993,A,0,20.0,final_answer,clean_final,294
test-0993,A,1,20.0,final_answer,clean_final,183
test-0993,A,2,20.0,final_answer,clean_final,247
test-0994,A,0,35.0,final_answer,clean_final,224
test-0994,A,1,35.0,final_answer,clean_final,118
test-0994,A,2,35.0,final_answer,clean_final,151
test-0995,A,0,37.0,final_answer,clean_final,154
test-0995,A,1,37.0,final_answer,clean_final,143
test-0995,A,2,37.0,final_answer,clean_final,184
test-0996,A,0,30.0,final_answer,clean_final,204
test-0996,A,1,30.0,final_answer,clean_final,184
test-0996,A,2,30.0,final_answer,clean_final,298
test-0997,A,0,1.0,final_answer,clean_final,167
test-0997,A,1,1.0,final_answer,clean_final,171
test-0997,A,2,1.0,final_answer,clean_final,195
test-0998,A,0,4.0,final_answer,clean_final,459
test-0998,A,1,4.0,final_answer,clean_final,477
test-0998,A,2,4.0,final_answer,clean_final,389
test-0999,A,0,4.0,boxed,mid_cut,1216
test-0999,A,1,1.0,final_answer,clean_final,1228
test-0999,A,2,99.0,boxed,mid_cut,1005
test-1000,A,0,1540,final_answer,clean_final,508
test-1000,A,1,1540,final_answer,clean_final,499
test-1000,A,2,1540,final_answer,clean_final,494
test-1001,A,0,250,final_answer,clean_final,341
test-1001,A,1,250,final_answer,clean_final,264
test-1001,A,2,250,final_answer,clean_final,230
test-1002,A,0,81,final_answer,clean_final,762
test-1002,A,1,85,final_answer,clean_final,469
test-1002,A,2,91,final_answer,clean_final,793
test-1003,A,0,45,final_answer,clean_final,202
test-1003,A,1,45,final_answer,clean_final,235
test-1003,A,2,45,final_answer,clean_final,197
test-1004,A,0,14,final_answer,clean_final,100
test-1004,A,1,14,final_answer,clean_final,108
test-1004,A,2,14,final_answer,clean_final,122
test-1005,A,0,9,final_answer,clean_final,658
test-1005,A,1,110,final_answer,clean_final,633
test-1005,A,2,10,final_answer,clean_final,553
test-1006,A,0,6,boxed,mid_cut,773
test-1006,A,1,6,boxed,mid_cut,988
test-1006,A,2,6,boxed,sentence_end,955
test-1007,A,0,1024,final_answer,clean_final,261
test-1007,A,1,1024,final_answer,clean_final,309
test-1007,A,2,1024,final_answer,clean_final,126
test-1008,A,0,15,final_answer,clean_final,482
test-1008,A,1,8,final_answer,clean_final,806
test-1008,A,2,15,final_answer,clean_final,606
test-1009,A,0,103,final_answer,clean_final,1474
test-1009,A,1,2,last_number,mid_cut,1536
test-1009,A,2,2,last_number,mid_cut,1536
test-1010,A,0,5,final_answer,clean_final,236
test-1010,A,1,5,final_answer,clean_final,212
test-1010,A,2,5,final_answer,clean_final,371
test-1011,A,0,5,final_answer,clean_final,301
test-1011,A,1,5,final_answer,clean_final,437
test-1011,A,2,5,final_answer,clean_final,452
test-1012,A,0,90,final_answer,clean_final,729
test-1012,A,1,90,final_answer,clean_final,485
test-1012,A,2,90,final_answer,clean_final,414
test-1013,A,0,1,final_answer,clean_final,683
test-1013,A,1,40,final_answer,clean_final,650
test-1013,A,2,118,boxed,mid_cut,700
test-1014,A,0,1,final_answer,clean_final,543
test-1014,A,1,1,answer_is,mid_cut,979
test-1014,A,2,1,final_answer,clean_final,520
test-1015,A,0,180,final_answer,clean_final,613
test-1015,A,1,180,answer_is,mid_cut,539
test-1015,A,2,180,final_answer,clean_final,534
test-1016,A,0,48,final_answer,clean_final,307
test-1016,A,1,48,final_answer,clean_final,273
test-1016,A,2,48,final_answer,clean_final,445
test-1017,A,0,2340,final_answer,clean_final,214
test-1017,A,1,2340,final_answer,clean_final,296
test-1017,A,2,2340,final_answer,clean_final,253
test-1018,A,0,0,final_answer,clean_final,196
test-1018,A,1,0,final_answer,clean_final,238
test-1018,A,2,19,final_answer,clean_final,248
test-1019,A,0,35,final_answer,clean_final,259
test-1019,A,1,35,final_answer,clean_final,381
test-1019,A,2,35,final_answer,clean_final,193
test-1020,A,0,3100,final_answer,clean_final,258
test-1020,A,1,3100,final_answer,clean_final,257
test-1020,A,2,3100,final_answer,clean_final,360
test-1021,A,0,7,final_answer,clean_final,458
test-1021,A,1,7,final_answer,clean_final,323
test-1021,A,2,7,final_answer,clean_final,493
test-1022,A,0,5,final_answer,clean_final,142
test-1022,A,1,5,final_answer,clean_final,254
test-1022,A,2,5,final_answer,clean_final,212
test-1023,A,0,35,final_answer,clean_final,332
test-1023,A,1,35,final_answer,clean_final,344
test-1023,A,2,35,final_answer,clean_final,306
test-1024,A,0,39,final_answer,clean_final,126
test-1024,A,1,39,final_answer,clean_final,152
test-1024,A,2,39,final_answer,clean_final,83
test-1025,A,0,79,final_answer,clean_final,300
test-1025,A,1,79,final_answer,clean_final,279
test-1025,A,2,79,final_answer,clean_final,439
test-1026,A,0,1250,final_answer,clean_final,254
test-1026,A,1,1250,final_answer,clean_final,247
test-1026,A,2,1250,final_answer,clean_final,190
test-1027,A,0,380,final_answer,clean_final,377
test-1027,A,1,380,final_answer,clean_final,309
test-1027,A,2,300,final_answer,clean_final,450
test-1028,A,0,3,final_answer,clean_final,1012
test-1028,A,1,2,answer_is,mid_cut,1019
test-1028,A,2,44,final_answer,clean_final,1264
test-1029,A,0,8,final_answer,clean_final,178
test-1029,A,1,4,final_answer,clean_final,205
test-1029,A,2,8,final_answer,clean_final,165
test-1030,A,0,3,final_answer,clean_final,753
test-1030,A,1,6,final_answer,clean_final,805
test-1030,A,2,4,final_answer,clean_final,734
test-1031,A,0,500,final_answer,clean_final,387
test-1031,A,1,500,final_answer,clean_final,423
test-1031,A,2,500,final_answer,clean_final,364
test-1032,A,0,210,final_answer,clean_final,479
test-1032,A,1,30,final_answer,clean_final,465
test-1032,A,2,210,final_answer,clean_final,567
test-1033,A,0,8,last_number,clean_final,874
test-1033,A,1,8,last_number,clean_final,821
test-1033,A,2,8,last_number,clean_final,730
test-1034,A,0,9,final_answer,clean_final,990
test-1034,A,1,2,final_answer,clean_final,959
test-1034,A,2,4,final_answer,clean_final,593
test-1035,A,0,42,final_answer,clean_final,288
test-1035,A,1,42,final_answer,clean_final,277
test-1035,A,2,42,final_answer,clean_final,323
test-1036,A,0,475,final_answer,clean_final,843
test-1036,A,1,169,final_answer,clean_final,738
test-1036,A,2,322,final_answer,clean_final,713
test-1037,A,0,8,final_answer,clean_final,504
test-1037,A,1,8,final_answer,clean_final,458
test-1037,A,2,16,final_answer,clean_final,514
test-1038,A,0,2315,boxed,mid_cut,756
test-1038,A,1,3200,final_answer,clean_final,772
test-1038,A,2,2315,final_answer,clean_final,857
test-1039,A,0,770,final_answer,clean_final,559
test-1039,A,1,210,final_answer,clean_final,532
test-1039,A,2,90,final_answer,clean_final,700
test-1040,A,0,155,final_answer,clean_final,294
test-1040,A,1,155,final_answer,clean_final,314
test-1040,A,2,155,final_answer,clean_final,312
test-1041,A,0,4,final_answer,clean_final,338
test-1041,A,1,4,final_answer,clean_final,342
test-1041,A,2,4,final_answer,clean_final,267
test-1042,A,0,6,last_number,mid_cut,1536
test-1042,A,1,-5,final_answer,clean_final,546
test-1042,A,2,-3,final_answer,clean_final,828
test-1043,A,0,32,final_answer,clean_final,683
test-1043,A,1,112,final_answer,clean_final,440
test-1043,A,2,112,final_answer,clean_final,455
test-1044,A,0,88,final_answer,clean_final,408
test-1044,A,1,88,final_answer,clean_final,201
test-1044,A,2,7648,final_answer,clean_final,234
test-1045,A,0,31,final_answer,clean_final,511
test-1045,A,1,31,final_answer,clean_final,516
test-1045,A,2,31,final_answer,clean_final,482
test-1046,A,0,1600,final_answer,clean_final,200
test-1046,A,1,1600,final_answer,clean_final,218
test-1046,A,2,1600,final_answer,clean_final,178
test-1047,A,0,1200,final_answer,clean_final,407
test-1047,A,1,800,final_answer,clean_final,677
test-1047,A,2,1320,final_answer,clean_final,473
test-1048,A,0,6,final_answer,clean_final,396
test-1048,A,1,6,final_answer,clean_final,352
test-1048,A,2,90,final_answer,clean_final,205
test-1049,A,0,5,final_answer,clean_final,194
test-1049,A,1,5,final_answer,clean_final,246
test-1049,A,2,5,final_answer,clean_final,248
test-1050,A,0,7,final_answer,clean_final,232
test-1050,A,1,7,final_answer,clean_final,218
test-1050,A,2,7,final_answer,clean_final,210
test-1051,A,0,55,final_answer,clean_final,183
test-1051,A,1,55,final_answer,clean_final,419
test-1051,A,2,55,final_answer,clean_final,299
test-1052,A,0,5,final_answer,clean_final,384
test-1052,A,1,5,final_answer,clean_final,309
test-1052,A,2,4,final_answer,clean_final,492
test-1053,A,0,8960,final_answer,clean_final,293
test-1053,A,1,8960,final_answer,clean_final,320
test-1053,A,2,8960,final_answer,clean_final,301
test-1054,A,0,65,final_answer,clean_final,188
test-1054,A,1,65,final_answer,clean_final,170
test-1054,A,2,65,final_answer,clean_final,181
test-1055,A,0,11,final_answer,clean_final,939
test-1055,A,1,4,final_answer,clean_final,942
test-1055,A,2,2,final_answer,clean_final,951
test-1056,A,0,5,final_answer,clean_final,315
